file_path,file_name,buggy_line_no,file_last_modified,buggy_class_name,buggy_method_name,short_description,method_param_list,file_size,depth,indentation,number_of_classes,method_no_in_buggy_class,method_no_in_file,number_of_line_with_comment,buggy_method_starting_line,buggy_method_ending_line,buggy_method_length_with_comment,buggy_class_start_line_with_comment,buggy_class_end_line_with_comment,buggy_class_length_with_comment,buggy_method_type_id,buggy_method_param_number,buggy_method_start_line_without_comment,buggy_method_end_line_without_comment,buggy_class_start_line_without_comment,buggy_class_end_line_without_comment,buggy_method_length_without_comment,buggy_class_length_without_comment,buggy_file_length_without_comment,cwe_id,Average_Operation_Complexity,Weighted_Method_Complexity,Essential_Cyclomatic_Complexity,Design_Complexity,Cyclomatic_Complexity,Coupling_Between_Objects,Depth_Of_Inheritance_Tree,Lack_Of_Cohesion_Of_Methods,Number_Of_Children,Response_For_Class,Chidamber_Weighted_Method_Complexity,tp,label
java/org/owasp/benchmark/testcode/BenchmarkTest00625.java,BenchmarkTest00625.java,63,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00625,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],2725,5,12,1,2,2,83,40,81,41,30,83,53,0,2,10,41,2,42,31,40,42,22,2.5,5,1,3,6,2,3,1,0,13,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00626.java,BenchmarkTest00626.java,67,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00626,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],2861,5,12,1,2,2,87,40,85,45,30,87,57,0,2,10,43,2,44,33,42,44,22,2.5,5,1,4,6,2,3,1,0,17,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00627.java,BenchmarkTest00627.java,61,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00627,doPost,FileOutputStream(...) writes to a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],2713,5,12,1,2,2,81,40,79,39,30,81,51,0,2,10,38,2,39,28,37,39,22,2.5,5,1,4,6,2,3,1,0,16,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00628.java,BenchmarkTest00628.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00628,doPost,Dead store to f24315 in org.owasp.benchmark.testcode.BenchmarkTest00628.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3658,5,8,1,2,2,91,40,89,49,30,91,61,0,2,10,47,2,48,37,46,48,563,2,4,1,3,5,4,3,1,0,29,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00628.java,BenchmarkTest00628.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00628,doPost,Dead store to f24315 in org.owasp.benchmark.testcode.BenchmarkTest00628.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3658,5,8,1,2,2,91,40,89,49,30,91,61,0,2,10,47,2,48,37,46,48,563,2,4,1,3,5,4,3,1,0,29,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00628.java,BenchmarkTest00628.java,71,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00628,doPost,FileOutputStream(...) writes to a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3658,5,12,1,2,2,91,40,89,49,30,91,61,0,2,10,47,2,48,37,46,48,22,2,4,1,3,5,4,3,1,0,29,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00630.java,BenchmarkTest00630.java,82,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00630,doPost,This use of InitialDirContext.search(...) can be vulnerable to LDAP injection,[HttpServletRequest request# HttpServletResponse response],3813,5,16,1,2,2,112,40,110,70,30,112,82,0,2,10,65,2,66,55,64,66,90,4.5,9,2,4,10,2,3,1,0,20,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00631.java,BenchmarkTest00631.java,58,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00631,doPost,SHA1 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3943,5,16,1,2,2,101,40,99,59,30,101,71,0,2,10,56,2,57,46,55,57,328,3.5,7,3,7,8,3,3,1,0,29,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00631.java,BenchmarkTest00631.java,79,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00631,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3943,5,12,1,2,2,101,40,99,59,30,101,71,0,2,10,56,2,57,46,55,57,22,3.5,7,3,7,8,3,3,1,0,29,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00634.java,BenchmarkTest00634.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00634,doPost,SHA1 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3916,5,12,1,2,2,102,40,100,60,30,102,72,0,2,10,57,2,58,47,56,58,328,3.5,7,3,7,8,2,3,1,0,28,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00634.java,BenchmarkTest00634.java,80,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00634,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3916,5,12,1,2,2,102,40,100,60,30,102,72,0,2,10,57,2,58,47,56,58,22,3.5,7,3,7,8,2,3,1,0,28,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00635.java,BenchmarkTest00635.java,52,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00635,doPost,SHA1 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3663,5,12,1,2,2,92,40,90,50,30,92,62,0,2,10,49,2,50,39,48,50,328,3,6,3,6,7,2,3,1,0,24,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00635.java,BenchmarkTest00635.java,70,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00635,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3663,5,12,1,2,2,92,40,90,50,30,92,62,0,2,10,49,2,50,39,48,50,22,3,6,3,6,7,2,3,1,0,24,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00636.java,BenchmarkTest00636.java,52,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00636,doPost,SHA1 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3667,5,12,1,2,2,92,40,90,50,30,92,62,0,2,10,49,2,50,39,48,50,328,3,6,3,6,7,2,3,1,0,25,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00636.java,BenchmarkTest00636.java,70,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00636,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3667,5,12,1,2,2,92,40,90,50,30,92,62,0,2,10,49,2,50,39,48,50,22,3,6,3,6,7,2,3,1,0,25,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00637.java,BenchmarkTest00637.java,58,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00637,doPost,MD5 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3465,5,12,1,2,2,95,40,93,53,30,95,65,0,2,10,52,2,53,42,51,53,328,3.5,7,3,5,7,2,3,1,0,24,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00637.java,BenchmarkTest00637.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00637,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3465,5,12,1,2,2,95,40,93,53,30,95,65,0,2,10,52,2,53,42,51,53,22,3.5,7,3,5,7,2,3,1,0,24,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00642.java,BenchmarkTest00642.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00642,doPost,This use of PrintWriter.print(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2236,5,8,1,2,2,65,40,63,23,30,65,35,0,2,10,28,2,29,18,27,29,79,2,4,1,2,3,1,3,1,0,13,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00643.java,BenchmarkTest00643.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00643,doPost,This use of PrintWriter.print(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2028,5,8,1,2,2,56,40,54,14,30,56,26,0,2,10,21,2,22,11,20,22,79,1.5,3,1,1,2,1,3,1,0,12,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00644.java,BenchmarkTest00644.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00644,doPost,This use of PrintWriter.print(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],1967,5,8,1,2,2,56,40,54,14,30,56,26,0,2,10,23,2,24,13,22,24,79,2,4,1,2,3,1,3,1,0,9,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00645.java,BenchmarkTest00645.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00645,doPost,This use of PrintWriter.printf(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2105,5,8,1,2,2,57,40,55,15,30,57,27,0,2,10,22,2,23,12,21,23,79,1.5,3,1,1,2,3,3,1,0,10,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00646.java,BenchmarkTest00646.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00646,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2252,5,8,1,2,2,65,40,63,23,30,65,35,0,2,10,28,2,29,18,27,29,79,2,4,1,2,3,1,3,1,0,13,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00649.java,BenchmarkTest00649.java,52,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00649,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],1983,5,8,1,2,2,55,40,53,13,30,55,25,0,2,10,20,2,21,10,19,21,79,1.5,3,1,1,2,1,3,1,0,11,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00650.java,BenchmarkTest00650.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00650,doPost,Dead store to f17321 in org.owasp.benchmark.testcode.BenchmarkTest00650.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3062,5,8,1,2,2,69,40,67,27,30,69,39,0,2,10,32,2,33,22,31,33,563,1.5,3,1,1,2,3,3,1,0,26,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00650.java,BenchmarkTest00650.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00650,doPost,Dead store to f17321 in org.owasp.benchmark.testcode.BenchmarkTest00650.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3062,5,8,1,2,2,69,40,67,27,30,69,39,0,2,10,32,2,33,22,31,33,563,1.5,3,1,1,2,3,3,1,0,26,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00650.java,BenchmarkTest00650.java,66,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00650,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],3062,5,8,1,2,2,69,40,67,27,30,69,39,0,2,10,32,2,33,22,31,33,79,1.5,3,1,1,2,3,3,1,0,26,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00651.java,BenchmarkTest00651.java,61,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00651,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2174,5,12,1,2,2,65,40,63,23,30,65,35,0,2,10,30,2,31,20,29,31,79,2.5,5,1,2,4,1,3,1,0,9,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00652.java,BenchmarkTest00652.java,49,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00652,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00652.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3659,5,8,1,2,2,100,40,98,58,30,100,70,0,2,10,50,2,51,40,49,51,563,4,8,1,5,8,4,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00652.java,BenchmarkTest00652.java,49,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00652,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00652.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3659,5,8,1,2,2,100,40,98,58,30,100,70,0,2,10,50,2,51,40,49,51,563,4,8,1,5,8,4,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00652.java,BenchmarkTest00652.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00652,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],3659,5,8,1,2,2,100,40,98,58,30,100,70,0,2,10,50,2,51,40,49,51,330,4,8,1,5,8,4,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00652.java,BenchmarkTest00652.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00652,doPost,Random object created and used only once in org.owasp.benchmark.testcode.BenchmarkTest00652.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3659,5,8,1,2,2,100,40,98,58,30,100,70,0,2,10,50,2,51,40,49,51,440,4,8,1,5,8,4,3,1,0,30,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,BenchmarkTest00653.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00653,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00653.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3604,5,8,1,2,2,104,40,102,62,30,104,74,0,2,10,50,2,51,40,49,51,563,4.5,9,1,5,9,2,3,1,0,27,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,BenchmarkTest00653.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00653,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00653.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3604,5,8,1,2,2,104,40,102,62,30,104,74,0,2,10,50,2,51,40,49,51,563,4.5,9,1,5,9,2,3,1,0,27,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,BenchmarkTest00653.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00653,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],3604,5,8,1,2,2,104,40,102,62,30,104,74,0,2,10,50,2,51,40,49,51,330,4.5,9,1,5,9,2,3,1,0,27,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,BenchmarkTest00653.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00653,doPost,Random object created and used only once in org.owasp.benchmark.testcode.BenchmarkTest00653.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3604,5,8,1,2,2,104,40,102,62,30,104,74,0,2,10,50,2,51,40,49,51,440,4.5,9,1,5,9,2,3,1,0,27,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00654.java,BenchmarkTest00654.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00654,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00654.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3755,5,12,1,2,2,109,40,107,67,30,109,79,0,2,10,56,2,57,46,55,57,563,4.5,9,1,6,9,2,3,1,0,31,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00654.java,BenchmarkTest00654.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00654,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00654.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3755,5,12,1,2,2,109,40,107,67,30,109,79,0,2,10,56,2,57,46,55,57,563,4.5,9,1,6,9,2,3,1,0,31,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00654.java,BenchmarkTest00654.java,61,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00654,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],3755,5,8,1,2,2,109,40,107,67,30,109,79,0,2,10,56,2,57,46,55,57,330,4.5,9,1,6,9,2,3,1,0,31,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00654.java,BenchmarkTest00654.java,61,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00654,doPost,Random object created and used only once in org.owasp.benchmark.testcode.BenchmarkTest00654.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3755,5,8,1,2,2,109,40,107,67,30,109,79,0,2,10,56,2,57,46,55,57,440,4.5,9,1,6,9,2,3,1,0,31,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00655.java,BenchmarkTest00655.java,50,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00655,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00655.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3078,5,12,1,2,2,84,40,82,42,30,84,54,0,2,10,43,2,44,33,42,44,563,4,8,3,4,7,1,3,1,0,21,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00656.java,BenchmarkTest00656.java,58,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00656,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2096,5,8,1,2,2,61,40,59,19,30,61,31,0,2,10,22,2,23,12,21,23,79,2,4,1,1,3,1,3,1,0,8,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00657.java,BenchmarkTest00657.java,66,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00657,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2860,5,12,1,2,2,77,40,75,35,30,77,47,0,2,10,38,2,39,28,37,39,78,2,4,1,3,4,2,3,1,0,20,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00658.java,BenchmarkTest00658.java,66,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00658,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2576,5,12,1,2,2,77,40,75,35,30,77,47,0,2,10,34,2,35,24,33,35,78,2.5,5,1,3,5,2,3,1,0,17,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00659.java,BenchmarkTest00659.java,80,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00659,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2995,5,12,1,2,2,91,40,89,49,30,91,61,0,2,10,50,2,51,40,49,51,78,4,8,2,4,8,2,3,1,0,19,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00660.java,BenchmarkTest00660.java,48,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00660,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00660.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3958,5,8,1,3,3,110,40,105,65,30,110,80,0,2,10,54,2,58,44,56,58,563,3,9,1,6,9,2,3,1,0,31,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00662.java,BenchmarkTest00662.java,50,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00662,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00662.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3942,5,12,1,2,2,108,40,106,66,30,108,78,0,2,10,56,2,57,46,55,57,563,4.5,9,1,7,10,2,3,1,0,33,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00663.java,BenchmarkTest00663.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00663,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00663.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4133,5,8,1,2,2,109,40,107,67,30,109,79,0,2,10,58,2,59,48,57,59,563,4,8,1,6,9,2,3,1,0,32,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00664.java,BenchmarkTest00664.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00664,doPost,Dead store to f87833 in org.owasp.benchmark.testcode.BenchmarkTest00664.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4876,5,8,1,2,2,115,40,113,73,30,115,85,0,2,10,65,2,66,55,64,66,563,4,8,1,6,9,4,3,1,0,45,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00664.java,BenchmarkTest00664.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00664,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00664.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4876,5,8,1,2,2,115,40,113,73,30,115,85,0,2,10,65,2,66,55,64,66,563,4,8,1,6,9,4,3,1,0,45,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00665.java,BenchmarkTest00665.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00665,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00665.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3920,5,8,1,2,2,108,40,106,66,30,108,78,0,2,10,55,2,56,45,54,56,563,4.5,9,1,6,10,2,3,1,0,29,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00666.java,BenchmarkTest00666.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00666,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00666.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3968,5,12,1,2,2,106,40,104,64,30,106,76,0,2,10,57,2,58,47,56,58,563,4.5,9,1,8,11,2,3,1,0,32,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00667.java,BenchmarkTest00667.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest00667,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00667.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3874,5,8,1,2,2,108,40,106,66,30,108,78,0,2,10,55,2,56,45,54,56,563,4.5,9,1,6,10,2,3,1,0,29,9,1,0
